english	translation	category	sub_category	source
The owner has passed Earth Sciences level 2 exam.	O jogador foi aprovado no exame de Ciências da Terra nível 2.	examine	item	Level 2 certificate
The owner has passed Earth Sciences level 3 exam.	O jogador foi aprovado no exame de Ciências da Terra nível 3.	examine	item	Level 3 certificate
Smashing!	Restos de cerâmica de uma antiga civilização.	examine	item	Ceramic remains
Now, if I can just find a tooth fairy to sell this to...	Agora, se eu conseguir encontrar uma fada do dente para vender isto...	examine	item	Old tooth
A letter inviting me to use the private dig shafts.	Uma carta a convidar-me para usar os poços de escavação privados.	examine	item	Invitation letter
It would be hard to repair this!	Seria difícil reparar isto!	examine	item	Damaged armour
No use to me in this state...	Não me serve nada neste estado...	examine	item	Broken armour
An old stone slab with writing on it.	Uma laje de pedra antiga com inscrições.	examine	item	Stone tablet
An acrid chemical.	Um produto químico acre.	examine	item	Chemical powder
A strong chemical.	Um produto químico forte.	examine	item	Unidentified liquid
Charcoal - crushed to small pieces!	Carvão vegetal - esmagado em pequenos pedaços!	examine	item	Ground charcoal
A mixture of strong chemicals.	Uma mistura de produtos químicos fortes.	examine	item	Mixed chemicals
The root of an arcenia plant.	A raiz de uma planta arcenia.	examine	item	Arcenia root
This fits a chest (Used in The Digsite quest).	Isso cabe em um baú (usado na missão The Digsite).	examine	item	Chest key
A vessel for holding plants.	Um recipiente para guardar plantas.	examine	item	Vase
It's about chemicals, judging from its cover.	A julgar pela capa, trata-se de produtos químicos.	examine	item	Book on chemicals
A refreshing cuppa.	Uma xícara refrescante.	examine	item	Cup of tea
It's a clue scroll.	É um pergaminho com pistas.	examine	item	Clue scroll
Notes given to you by Radimus Erkle, including a partially-completed map of the Kharazi jungle.	Notas dadas a você por Radimus Erkle, incluindo um mapa parcialmente completo da selva de Kharazi.	examine	item	Radimus notes
It makes a loud but interesting sound when swung in the air.	Faz um som alto, mas interessante, quando balançado no ar.	examine	item	Bullroarer
A scrawled note with spidery writing on it.	Uma nota rabiscada com uma caligrafia ilegível.	examine	item	Scrawled note
A rough sketch of a bowl-shaped vessel, given to you by Gujuo.	Um esboço rudimentar de um recipiente em forma de tigela, dado a você por Gujuo.	examine	item	Sketch
A specially-made bowl constructed out of pure gold.	Uma tigela feita especialmente de ouro puro.	examine	item	Gold bowl
A specially-made bowl constructed out of pure gold and blessed by Gujuo.	Uma tigela feita especialmente de ouro puro e abençoada por Gujuo.	examine	item	Blessed gold bowl
A specially-made golden bowl filled with water.	Uma tigela de ouro feita especialmente e cheia de água.	examine	item	Golden bowl
A specially-made golden bowl filled with pure, sacred water.	Uma tigela de ouro feita especialmente e cheia de água pura e sagrada.	examine	item	Golden bowl
A blessed golden bowl. It has water in it.	Uma tigela de ouro abençoada. Ela contém água.	examine	item	Golden bowl
A blessed golden bowl. It has pure, sacred water in it.	Uma tigela de ouro abençoada. Ela contém água pura e sagrada.	examine	item	Golden bowl
One of nature's pipes.	Um dos canos da natureza.	examine	item	Hollow reed
It looks like the Shaman's personal notes...	Parecem ser as anotações pessoais do xamã...	examine	item	Shaman's tome
An ancient tome on Demonology.	Um antigo tomo sobre demonologia.	examine	item	Binding book
An enchanted empty glass vial.	Um frasco de vidro vazio encantado.	examine	item	Enchanted vial
A vial of holy water, good against certain demons.	Um frasco de água benta, eficaz contra certos demônios.	examine	item	Holy water
Fragments of a broken container.	Fragmentos de um recipiente quebrado.	examine	item	Smashed glass
These need to be germinated before they can be used.	Eles precisam germinar antes de poderem ser usados.	examine	item	Yommi tree seeds
These seeds are germinated and ready to be planted in fertile soil.	Essas sementes estão germinadas e prontas para serem plantadas em solo fértil.	examine	item	Yommi tree seeds
It's a mixture of Snakeweed and water. Needs another ingredient.	É uma mistura de erva-cobra e água. Precisa de outro ingrediente.	examine	item	Snakeweed mixture
It's a mixture of Ardrigal and water. Needs another ingredient.	É uma mistura de Ardrigal e água. Precisa de outro ingrediente.	examine	item	Ardrigal mixture
A Bravery Potion made from Gujuo's recipe. Let's hope it works.	Uma poção de bravura feita a partir da receita de Gujuo. Vamos torcer para que funcione.	examine	item	Bravery potion
A strange blue wizard's hat.	Um estranho chapéu azul de mago.	examine	item	Blue hat
It looks like it's been snapped off of something.	Parece que foi arrancado de alguma coisa.	examine	item	Chunk of crystal
A heart-shaped crystal.	Um cristal em forma de coração.	examine	item	Heart crystal
A black obsidian dagger. It has a strange aura about it.	Uma adaga de obsidiana preta. Tem uma aura estranha.	examine	item	Dark dagger
A black obsidian dagger. It has a strange aura about it - and it seems to be glowing!	Uma adaga de obsidiana preta. Tem uma aura estranha — e parece estar brilhando!	examine	item	Glowing dagger
A powerful spell for good.	Um feitiço poderoso para o bem.	examine	item	Holy force
A well-carved totem pole made from the trunk of a Yommi tree.	Um totem bem esculpido feito do tronco de uma árvore Yommi.	examine	item	Yommi totem
A gilded totem pole, given to you as a gift from the Kharazi tribe.	Um totem dourado, dado a você como um presente da tribo Kharazi.	examine	item	Gilded totem
A ball used in Gnomeball.	Uma bola usada no Gnomobol.	examine	item	Gnomeball
Poisonous berries.	Bagas venenosas.	examine	item	Cadava berries
A message from Juliet to Romeo.	Uma mensagem de Julieta para Romeu.	examine	item	Message
I'm meant to give this to Juliet.	Devo entregar isto a Julieta.	examine	item	Cadava potion
The Shield of Arrav by A R Wright.	O Escudo de Arrav, escrito por A R Wright.	examine	item	Book
The key to get into the Phoenix Gang HQ (Used in the Shield of Arrav quest).	A chave para entrar no quartel-general da Gangue Fênix (usada na missão do Escudo de Arrav).	examine	item	Phoenix hq key
The key to the Phoenix Gang's weapons store (Used in the Shield of Arrav quest).	A chave do depósito de armas da Gangue Fênix (usada na missão do Escudo de Arrav).	examine	item	Weapon store key
An intelligence report.	Um relatório de inteligência.	examine	item	Intel report
A shield from Falador.	Um escudo de Falador.	examine	item	Falador shield
Half of the Shield of Arrav.	Metade do Escudo de Arrav.	examine	item	Broken shield
You can carry coal in here.	Você pode armazenar carvão aqui.	examine	item	Coal bag
You can carry uncut gems in here.	Você pode armazenar gemas brutas aqui.	examine	item	Gem bag
Former property of the Phoenix Gang.	Antiga propriedade da Gangue Fênix.	examine	item	Phoenix crossbow
I can use this to claim a reward from the King.	Posso usar isso para reivindicar uma recompensa do rei.	examine	item	Certificate
A shadowy Ardougne cloak.	Uma capa sombria de Ardougne.	examine	item	Ardougne cloak
A limb of the fabled Dramen tree.	Um galho da lendária árvore Dramen.	examine	item	Dramen branch
Crafted from a Dramen tree branch.	Feito a partir de um galho da árvore Dramen.	examine	item	Dramen staff
A perfect ruby ring.	Um anel de rubi perfeito.	examine	item	'perfect' ring
A perfect ruby necklace.	Um colar de rubi perfeito.	examine	item	perfect' necklace
These gauntlets empower with a greater ability to cook fish.	Estas luvas conferem uma maior habilidade para cozinhar peixe.	examine	item	Cooking gauntlets
These gauntlets empower the bearer whilst making gold.	Estas luvas conferem poder ao seu portador enquanto derrete ouro.	examine	item	Goldsmith gauntlets
These gauntlets empower spell casters.	Estas luvas conferem poder aos magos.	examine	item	Chaos gauntlets
My reward for assisting the Fitzharmon family.	Minha recompensa por ajudar a família Fitzharmon.	examine	item	Steel gauntlets
A fragment of the Fitzharmon family crest.	Um fragmento do brasão da família Fitzharmon.	examine	item	Crest part
The Fitzharmon family crest.	O brasão da família Fitzharmon.	examine	item	Family crest
A sample of the bark from the Grand Tree.	Uma amostra da casca da Grande Árvore.	examine	item	Bark sample
A book to translate the ancient gnome language into English.	Um livro para traduzir a antiga língua dos gnomos para o português.	examine	item	Translation book
Perhaps I should read it and see what Glough is up to!	Talvez eu deva lê-lo e ver o que Glough está tramando!	examine	item	Glough's journal
Hazelmere wrote something down on this scroll.	Hazelmere escreveu algo neste pergaminho.	examine	item	Hazelmere's scroll
An order from the Karamja shipyard.	Uma ordem do estaleiro de Karamja.	examine	item	Lumber order
The key to Glough's chest (Used in The Grand Tree quest).	A chave do baú de Glough (usada na missão A Grande Árvore).	examine	item	Glough's key
Twigs bound together in the shape of a T.	Galhos amarrados em forma de T.	examine	item	Twigs
Twigs bound together in the shape of a U.	Galhos amarrados em forma de U.	examine	item	Twigs
Twigs bound together in the shape of a Z.	Galhos amarrados em forma de Z.	examine	item	Twigs
Twigs bound together in the shape of a O.	Galhos amarrados em forma de O.	examine	item	Twigs
An ancient rock with strange magical properties.	Uma rocha antiga com estranhas propriedades mágicas.	examine	item	Daconia rock
These are plans for an invasion!	Estes são planos para uma invasão!	examine	item	Invasion plans
A model of a Karamja warship.	Um modelo de um navio de guerra de Karamja.	examine	item	War ship
A finely balanced throwing axe.	Um machado de arremesso bem equilibrado.	examine	item	Bronze thrownaxe
A deadly throwing dart with a bronze tip.	Um dardo mortal com ponta de bronze.	examine	item	Bronze dart
A deadly throwing dart with an iron tip.	Um dardo mortal com ponta de ferro.	examine	item	Iron dart
A deadly throwing dart with a steel tip.	Um dardo mortal com ponta de aço.	examine	item	Steel dart
A deadly throwing dart with a mithril tip.	Um dardo mortal com ponta de mithril.	examine	item	Mithril dart
A deadly throwing dart with an adamant tip.	Um dardo mortal com ponta de adamantio.	examine	item	Adamant dart
A deadly throwing dart with a rune tip.	Um dardo mortal com ponta de runa.	examine	item	Rune dart
A deadly poisoned dart with a bronze tip.	Um dardo mortal envenenado com ponta de bronze.	examine	item	Bronze dart(p)
A deadly poisoned dart with an iron tip.	Um dardo envenenado mortal com ponta de ferro.	examine	item	Iron dart (p)
A deadly poisoned dart with a steel tip.	Um dardo envenenado mortal com ponta de aço.	examine	item	Steel dart(p)
A deadly poisoned dart with a mithril tip.	Um dardo envenenado mortal com ponta de mithril.	examine	item	Mithril dart(p)
A deadly poisoned dart with an adamant tip.	Um dardo envenenado mortal com ponta de adamantio.	examine	item	Adamant dart(p)
A deadly poisoned dart with a rune tip.	Um dardo envenenado mortal com ponta de runita.	examine	item	Rune dart(p)
A deadly throwing dart with a poisoned tip.	Um dardo mortal com ponta envenenada.	examine	item	Poisoned dart(p)
A deadly looking dart tip made of bronze - needs feathers for flight.	Uma ponta de dardo mortal feita de bronze - precisa de penas para voar.	examine	item	Bronze dart tip
A deadly looking dart tip made of iron - needs feathers for flight.	Uma ponta de dardo mortal feita de ferro - precisa de penas para voar.	examine	item	Iron dart tip
A deadly-looking dart tip made of steel - needs feathers for flight.	Uma ponta de dardo mortal feita de aço - precisa de penas para voar.	examine	item	Steel dart tip
A deadly looking dart tip made of mithril - needs feathers for flight.	Uma ponta de dardo mortal feita de mithril - precisa de penas para voar.	examine	item	Mithril dart tip
A deadly-looking dart tip made of adamant - needs feathers for flight.	Uma ponta de dardo mortal feita de adamantio - precisa de penas para voar.	examine	item	Adamant dart tip
A deadly-looking dart tip made of runite - needs feathers for flight.	Uma ponta de dardo mortal feita de runita - precisa de penas para voar.	examine	item	Rune dart tip
A bronze tipped javelin.	Um dardo com ponta de bronze.	examine	item	Bronze javelin
An iron tipped javelin.	Um dardo com ponta de ferro.	examine	item	Iron javelin
