english	translation	category	sub_category	source
Adamant dart(p)	Dardo de adamantio (v)	name	item	Adamant dart(p)
Rune dart(p)	Dardo rúnico (v)	name	item	Rune dart(p)
Poisoned dart(p)	Poisoned dart(p)	name	item	Poisoned dart(p)
Bronze dart tip	Dardo com ponta de bronze	name	item	Bronze dart tip
Iron dart tip	Ponta de dardo de ferro	name	item	Iron dart tip
Steel dart tip	Ponta de dardo de aço	name	item	Steel dart tip
Mithril dart tip	Ponta de dardo de mithril	name	item	Mithril dart tip
Adamant dart tip	Ponta de dardo de adamant.	name	item	Adamant dart tip
Rune dart tip	Ponta de dardo rúnica	name	item	Rune dart tip
Bronze javelin	Dardo longo de bronze	name	item	Bronze javelin
Iron javelin	Dardo longo de ferro	name	item	Iron javelin
Steel javelin	Dardo longo de aço	name	item	Steel javelin
Mithril javelin	Dardo longo de mithril	name	item	Mithril javelin
Adamant javelin	Dardo longo de adamantio	name	item	Adamant javelin
Rune javelin	Dardo longo rúnico	name	item	Rune javelin
Bronze javelin(p)	Dardo longo de bronze (v)	name	item	Bronze javelin(p)
Iron javelin(p)	Dardo longo de ferro (v)	name	item	Iron javelin(p)
Steel javelin(p)	Dardo longo de aço (v)	name	item	Steel javelin(p)
Mithril javelin(p)	Dardo longo de mithril (v)	name	item	Mithril javelin(p)
Adamant javelin(p)	Dardo longo de adamantio (v)	name	item	Adamant javelin(p)
Rune javelin(p)	Dardo longo rúnico (v)	name	item	Rune javelin(p)
Crossbow	Balestra	name	item	Crossbow
Longbow	Arco-longo	name	item	Longbow
Shortbow	Arco curto	name	item	Shortbow
Oak shortbow	Arco curto de carvalho	name	item	Oak shortbow
Oak longbow	Arco-longo de carvalho	name	item	Oak longbow
Willow longbow	Arco-longo de salgueiro	name	item	Willow longbow
Willow shortbow	Arco curto de salgueiro	name	item	Willow shortbow
Maple longbow	Arco-longo de bordo	name	item	Maple longbow
Maple shortbow	Arco curto de bordo	name	item	Maple shortbow
Yew longbow	Arco-longo de teixo	name	item	Yew longbow
Yew shortbow	Arco curto de teixo	name	item	Yew shortbow
Magic longbow	Arco-longo mágico	name	item	Magic longbow
Magic shortbow	Arco curto mágico	name	item	Magic shortbow
Iron knife	Faca de ferro	name	item	Iron knife
Bronze knife	Faca de bronze	name	item	Bronze knife
Steel knife	Faca de aço	name	item	Steel knife
Mithril knife	Faca de mithril	name	item	Mithril knife
Adamant knife	Faca de adamantio	name	item	Adamant knife
Rune knife	Faca rúnica	name	item	Rune knife
Black knife	Faca negra	name	item	Black knife
Bronze knife(p)	Faca de bronze (v)	name	item	Bronze knife(p)
Iron knife(p)	Faca de ferro (v)	name	item	Iron knife(p)
Steel knife(p)	Faca de aço (v)	name	item	Steel knife(p)
Mithril knife(p)	Faca de mithril (v)	name	item	Mithril knife(p)
Black knife(p)	Faca negra (v)	name	item	Black knife(p)
Adamant knife(p)	Faca de adamantio (v)	name	item	Adamant knife(p)
Rune knife(p)	Faca rúnica (v)	name	item	Rune knife(p)
Bronze bolts	Setas de bronze	name	item	Bronze bolts
Bronze bolts (p)	Setas de bronze (v)	name	item	Bronze bolts (p)
Opal bolts	Setas de opala	name	item	Opal bolts
Pearl bolts	Setas de pérola	name	item	Pearl bolts
Barbed bolts	Setas farpadas	name	item	Barbed bolts
Bronze arrow	Flecha de bronze	name	item	Bronze arrow
Bronze arrow(p)	Flecha de bronze (v)	name	item	Bronze arrow(p)
Iron arrow	Flecha de ferro	name	item	Iron arrow
Iron arrow(p)	Flecha de ferro (v)	name	item	Iron arrow(p)
Steel arrow	Flecha de aço	name	item	Steel arrow
Steel arrow(p)	Flecha de aço (v)	name	item	Steel arrow(p)
Mithril arrow	Flecha de mithril	name	item	Mithril arrow
Mithril arrow(p)	Flecha de mithril (v)	name	item	Mithril arrow(p)
Adamant arrow	Flecha de adamantio	name	item	Adamant arrow
Adamant arrow(p)	Flecha de adamantio (v)	name	item	Adamant arrow(p)
Rune arrow	Flecha rúnica	name	item	Rune arrow
Rune arrow(p)	Flecha rúnica (v)	name	item	Rune arrow(p)
Bronze fire arrow (lit)	Flecha de fogo de bronze (acesa)	name	item	Bronze fire arrow (lit)
Worm	Verme	name	item	Worm
Throwing rope	Corda de arremesso	name	item	Throwing rope
Knife	Faca	name	item	Knife
Bear fur	Pele de urso	name	item	Bear fur
Silk	Seda	name	item	Silk
Spade	Pá	name	item	Spade
Rope	Corda	name	item	Rope
Flyer	Panfleto	name	item	Flyer
Grey wolf fur	Pêlo de lobo cinzento	name	item	Grey wolf fur
Plank	Tábua	name	item	Plank
Christmas cracker	Presente de Natal	name	item	Christmas cracker
Skull	Caveira	name	item	Skull
Tile	Ladrilho	name	item	Tile
Rock	Rocha	name	item	Rock
Papyrus	Papiro	name	item	Papyrus
Charcoal	Carvão	name	item	Charcoal
Machete	Facão	name	item	Machete
Cooking pot	Panela	name	item	Cooking pot
Disk of returning	Disco do retorno	name	item	Disk of returning
Brass key	Chave de latão	name	item	Brass key
Tooth half of key	Os dentes de uma chave	name	item	Tooth half of key
Loop half of key	A base de uma chave	name	item	Loop half of key
Crystal key	Chave de cristal	name	item	Crystal key
Muddy key	Chave enlameada	name	item	Muddy key
Sinister key	Chave sinistra	name	item	Sinister key
White apron	Avental branco	name	item	White apron
Red cape	Capa vermelha	name	item	Red cape
Brass necklace	Colar de latão	name	item	Brass necklace
Blue skirt	Saia azul	name	item	Blue skirt
Pink skirt	Saia cor-de-rosa	name	item	Pink skirt
Black skirt	Saia preta	name	item	Black skirt
Wizard hat	Chapéu do mago	name	item	Wizard hat
Black cape	Capa preta	name	item	Black cape
Blue cape	Capa azul	name	item	Blue cape
Yellow cape	Capa amarela	name	item	Yellow cape
Right eye patch	Tapa-olho direito	name	item	Right eye patch
Green cape	Capa verde	name	item	Green cape
Purple cape	Capa roxa	name	item	Purple cape
Orange cape	Capa laranja	name	item	Orange cape
Zamorak monk bottom	Saia da túnica de Zamorak	name	item	Zamorak monk bottom
Zamorak monk top	Túnica de Zamorak	name	item	Zamorak monk top
Bunny ears	Orelhas de Coelho	name	item	Bunny ears
Red partyhat	Chapéu de festa vermelho	name	item	Red partyhat
Yellow partyhat	Chapéu de festa amarelo	name	item	Yellow partyhat
Blue partyhat	Chapéu de festa azul	name	item	Blue partyhat
Green partyhat	Chapéu de festa verde	name	item	Green partyhat
Purple partyhat	Chapéu de festa roxo	name	item	Purple partyhat
White partyhat	Chapéu de festa branco	name	item	White partyhat
Santa hat	Chapéu de Papai Noel	name	item	Santa hat
Cape of legends	Capa das lendas	name	item	Cape of legends
Green halloween mask	Máscara de halloween verde	name	item	Green halloween mask
Blue halloween mask	Máscara de halloween azul	name	item	Blue halloween mask
Red halloween mask	Másc. halloween vermelha	name	item	Red halloween mask
Leather gloves	Luvas de couro	name	item	Leather gloves
Leather boots	Botas de couro	name	item	Leather boots
Leather vambraces	Braceleiras de couro	name	item	Leather vambraces
Green d'hide vambraces	Braceleiras de dragão verde	name	item	Green d'hide vambraces
Iron platelegs	Perneiras de ferro	name	item	Iron platelegs
Steel platelegs	Perneiras de aço	name	item	Steel platelegs
Mithril platelegs	Perneiras de mithril	name	item	Mithril platelegs
Adamant platelegs	Perneiras de adamantio	name	item	Adamant platelegs
Bronze platelegs	Perneiras de bronze	name	item	Bronze platelegs
Black platelegs	Perneiras negras	name	item	Black platelegs
Rune platelegs	Perneiras rúnicas	name	item	Rune platelegs
Iron plateskirt	Escarcela de placa de ferro	name	item	Iron plateskirt
Steel plateskirt	Escarcela de placa de aço	name	item	Steel plateskirt
Mithril plateskirt	Escarcela de placa de mithril	name	item	Mithril plateskirt
Bronze plateskirt	Escarcela de placa de bronze	name	item	Bronze plateskirt
Black plateskirt	Escarcela de placa negra	name	item	Black plateskirt
Adamant plateskirt	Escarcela de placa de adamantio	name	item	Adamant plateskirt
Rune plateskirt	Escarcela de placa rúnica	name	item	Rune plateskirt
Leather chaps	Perneiras de couro	name	item	Leather chaps
Studded chaps	Perneiras guarnecidas	name	item	Studded chaps
Green d'hide chaps	Perneiras de dragão verde	name	item	Green d'hide chaps
Iron chainbody	Cota de malha de ferro	name	item	Iron chainbody
Bronze chainbody	Cota de malha de bronze	name	item	Bronze chainbody
Steel chainbody	Cota de malha de aço	name	item	Steel chainbody
Black chainbody	Cota de malha negra	name	item	Black chainbody
Mithril chainbody	Cota de malha de mithril	name	item	Mithril chainbody
Adamant chainbody	Cota de malha de adamantio	name	item	Adamant chainbody
Rune chainbody	Cota de malha rúnica	name	item	Rune chainbody
Iron platebody	Cota de placa de ferro	name	item	Iron platebody
Bronze platebody	Cota de placa de bronze	name	item	Bronze platebody
Steel platebody	Cota de placa de aço	name	item	Steel platebody
Mithril platebody	Cota de placa de mithril	name	item	Mithril platebody
Adamant platebody	Cota de placa de adamantio	name	item	Adamant platebody
Black platebody	Cota de placa negra	name	item	Black platebody
Rune platebody	Cota de placa rúnica	name	item	Rune platebody
Leather body	Cota de couro	name	item	Leather body
Hardleather body	Cota de couro duro	name	item	Hardleather body
Studded body	Cota guarnecida	name	item	Studded body
Green d'hide body	Cota de pele de dragão verde	name	item	Green d'hide body
Iron med helm	Elmo de ferro médio	name	item	Iron med helm
Bronze med helm	Elmo de bronze médio	name	item	Bronze med helm
Steel med helm	Elmo de aço médio	name	item	Steel med helm
Mithril med helm	Elmo de mithril médio	name	item	Mithril med helm
Adamant med helm	Elmo de adamantio médio	name	item	Adamant med helm
Rune med helm	Elmo rúnico médio	name	item	Rune med helm
Dragon med helm	Elmo dragônico médio	name	item	Dragon med helm
Black med helm	Elmo negro médio	name	item	Black med helm
Iron full helm	Elmo de ferro completo	name	item	Iron full helm
Bronze full helm	Elmo de bronze completo	name	item	Bronze full helm
Steel full helm	Elmo de aço completo	name	item	Steel full helm
Mithril full helm	Elmo de mithril completo	name	item	Mithril full helm
Adamant full helm	Elmo de adamantio completo	name	item	Adamant full helm
Rune full helm	Elmo rúnico completo	name	item	Rune full helm
Black full helm	Elmo completo negro	name	item	Black full helm
Leather cowl	Capuz de couro	name	item	Leather cowl
Coif	Coifa	name	item	Coif
Wooden shield	Escudo de madeira	name	item	Wooden shield
Bronze sq shield	Escudo retangular de bronze	name	item	Bronze sq shield
Iron sq shield	Escudo retangular de ferro	name	item	Iron sq shield
Steel sq shield	Escudo retangular de aço	name	item	Steel sq shield
Black sq shield	Escudo ret negro	name	item	Black sq shield
Mithril sq shield	Escudo retangular de mithril	name	item	Mithril sq shield
Adamant sq shield	Escudo retangular de adamantio	name	item	Adamant sq shield
Rune sq shield	Escudo retangular rúnico	name	item	Rune sq shield
Dragon sq shield	Escudo retangular dragônico	name	item	Dragon sq shield
Bronze kiteshield	Escudo ogival de bronze	name	item	Bronze kiteshield
Iron kiteshield	Escudo ogival de ferro	name	item	Iron kiteshield
Steel kiteshield	Escudo ogival de aço	name	item	Steel kiteshield
Black kiteshield	Escudo ogival negro	name	item	Black kiteshield
Mithril kiteshield	Escudo ogival de mithril	name	item	Mithril kiteshield
Adamant kiteshield	Escudo ogival de adamantio	name	item	Adamant kiteshield
Rune kiteshield	Escudo ogival rúnico	name	item	Rune kiteshield
Iron dagger	Adaga de ferro	name	item	Iron dagger
Bronze dagger	Adaga de bronze	name	item	Bronze dagger
Steel dagger	Adaga de aço	name	item	Steel dagger
Mithril dagger	Adaga de mithril	name	item	Mithril dagger
Adamant dagger	Adaga de adamantio	name	item	Adamant dagger
Rune dagger	Adaga rúnica	name	item	Rune dagger
Dragon dagger	Adaga dragônica	name	item	Dragon dagger
Black dagger	Adaga negra	name	item	Black dagger
Iron dagger(p)	Adaga de ferro (v)	name	item	Iron dagger(p)
Bronze dagger(p)	Adaga de bronze (v)	name	item	Bronze dagger(p)
Steel dagger(p)	Adaga de aço (v)	name	item	Steel dagger(p)
Mithril dagger(p)	Adaga de mithril (v)	name	item	Mithril dagger(p)
Adamant dagger(p)	Adaga de adamantio (v)	name	item	Adamant dagger(p)
Rune dagger(p)	Adaga rúnica (v)	name	item	Rune dagger(p)
Dragon dagger(p)	Adaga dragônica (v)	name	item	Dragon dagger(p)
Black dagger(p)	Adaga negra (v)	name	item	Black dagger(p)
Poisoned dagger(p)	Adaga envenenada (p)	name	item	Poisoned dagger(p)
Bronze spear	Lança de bronze	name	item	Bronze spear
Iron spear	Lança de ferro	name	item	Iron spear
Steel spear	Lança de aço	name	item	Steel spear
Mithril spear	Lança de mithril	name	item	Mithril spear
Adamant spear	Lança de adamantio	name	item	Adamant spear
Rune spear	Lança rúnica	name	item	Rune spear
Dragon spear	Lança dragônica	name	item	Dragon spear
Bronze spear(p)	Lança de bronze (v)	name	item	Bronze spear(p)
Iron spear(p)	Lança de ferro (v)	name	item	Iron spear(p)
Steel spear(p)	Lança de aço (v)	name	item	Steel spear(p)
Mithril spear(p)	Lança de mithril (v)	name	item	Mithril spear(p)
Adamant spear(p)	Lança de adamantio (v)	name	item	Adamant spear(p)
Rune spear(p)	Lança rúnica (v)	name	item	Rune spear(p)
Dragon spear(p)	Lança dragônica (v)	name	item	Dragon spear(p)
Bronze pickaxe	Picareta de bronze	name	item	Bronze pickaxe
Iron pickaxe	Picareta de ferro	name	item	Iron pickaxe
Steel pickaxe	Picareta de aço	name	item	Steel pickaxe
Adamant pickaxe	Picareta de adamantio	name	item	Adamant pickaxe
Mithril pickaxe	Picareta de mithril	name	item	Mithril pickaxe
Rune pickaxe	Picareta rúnica	name	item	Rune pickaxe
Bronze sword	Espada de bronze	name	item	Bronze sword
Iron sword	Espada de ferro	name	item	Iron sword
Steel sword	Espada de aço	name	item	Steel sword
Black sword	Espada negra	name	item	Black sword
Mithril sword	Espada de mithril	name	item	Mithril sword
Adamant sword	Espada de adamantio	name	item	Adamant sword
Rune sword	Espada rúnica	name	item	Rune sword
Bronze longsword	Espada longa de bronze	name	item	Bronze longsword
Iron longsword	Espada longa de ferro	name	item	Iron longsword
Steel longsword	Espada longa de aço	name	item	Steel longsword
Black longsword	Espada longa negra	name	item	Black longsword
Mithril longsword	Espada longa de mithril	name	item	Mithril longsword
Adamant longsword	Espada longa de adamantio	name	item	Adamant longsword
Rune longsword	Espada longa rúnica	name	item	Rune longsword
Dragon longsword	Espada longa dragônica	name	item	Dragon longsword
Bronze 2h sword	Espada de 2m de bronze	name	item	Bronze 2h sword
Iron 2h sword	Espada de 2m de ferro	name	item	Iron 2h sword
Steel 2h sword	Espada de 2m de aço	name	item	Steel 2h sword
Black 2h sword	Espada de 2m negra	name	item	Black 2h sword
Mithril 2h sword	Espada de 2m de mithril	name	item	Mithril 2h sword
Adamant 2h sword	Espada de 2m de adamantio	name	item	Adamant 2h sword
Rune 2h sword	Espada de 2m rúnica	name	item	Rune 2h sword
Bronze scimitar	Cimitarra de bronze	name	item	Bronze scimitar
Iron scimitar	Cimitarra de ferro	name	item	Iron scimitar
Steel scimitar	Cimitarra de aço	name	item	Steel scimitar
Black scimitar	Cimitarra negra	name	item	Black scimitar
Mithril scimitar	Cimitarra de mithril	name	item	Mithril scimitar
Adamant scimitar	Cimitarra de adamantio	name	item	Adamant scimitar
Rune scimitar	Cimitarra rúnica	name	item	Rune scimitar
Iron warhammer	Martelo de guerra de ferro	name	item	Iron warhammer
Bronze warhammer	Martelo de guerra bronze	name	item	Bronze warhammer
Steel warhammer	Martelo de guerra de aço	name	item	Steel warhammer
Black warhammer	Martelo de guerra negro	name	item	Black warhammer
Mithril warhammer	Martelo de guerra de mithril	name	item	Mithril warhammer
Adamant warhammer	Martelo de guerra de adamantio	name	item	Adamant warhammer
Rune warhammer	Martelo de guerra rúnico	name	item	Rune warhammer
Iron axe	Machado de ferro	name	item	Iron axe
Bronze axe	Machado de bronze	name	item	Bronze axe
Steel axe	Machado de aço	name	item	Steel axe
Mithril axe	Machado de mithril	name	item	Mithril axe
Adamant axe	Machado de adamantio	name	item	Adamant axe
Rune axe	Machado rúnico	name	item	Rune axe
Black axe	Machado negro	name	item	Black axe
Iron battleaxe	Machado batalha de ferro	name	item	Iron battleaxe
Steel battleaxe	Machado de batalha de aço	name	item	Steel battleaxe
Black battleaxe	Machado de batalha negro	name	item	Black battleaxe
Mithril battleaxe	Machado batalha de mithril	name	item	Mithril battleaxe
Adamant battleaxe	Machado de batalha de adamantio	name	item	Adamant battleaxe
Rune battleaxe	Machado de batalha rúnico	name	item	Rune battleaxe
Bronze battleaxe	Machado batalha de bronze	name	item	Bronze battleaxe
Dragon battleaxe	Machado de batalha dragônico	name	item	Dragon battleaxe
Staff	Cajado	name	item	Staff
Staff of air	Cajado do ar	name	item	Staff of air
Staff of water	Cajado da água	name	item	Staff of water
Staff of earth	Cajado da terra	name	item	Staff of earth
Staff of fire	Cajado do fogo	name	item	Staff of fire
Magic staff	Cajado mágico	name	item	Magic staff
Battlestaff	Bastão	name	item	Battlestaff
Fire battlestaff	Bastão do fogo	name	item	Fire battlestaff
